Date,Day of Week,Dish Name,Hour,Quantity
2025-01-23,Thursday,Vegan Wrap,14,4
2025-01-23,Thursday,Eggplant Parmesan,14,2
2025-01-23,Thursday,Pasta Primavera,14,8
2025-01-23,Thursday,Chicken Alfredo,14,3
2025-01-23,Thursday,Spaghetti Bolognese,15,3
2025-01-23,Thursday,Caesar Salad,15,6
2025-01-23,Thursday,Margherita Pizza,15,6
2025-01-23,Thursday,Chicken Curry,15,1
2025-01-23,Thursday,Grilled Salmon,15,8
2025-01-23,Thursday,Beef Burger,15,2
2025-01-23,Thursday,Vegan Wrap,15,1
2025-01-23,Thursday,Eggplant Parmesan,15,5
2025-01-23,Thursday,Pasta Primavera,15,3
2025-01-23,Thursday,Chicken Alfredo,15,2
2025-01-23,Thursday,Spaghetti Bolognese,16,8
2025-01-23,Thursday,Caesar Salad,16,5
2025-01-23,Thursday,Margherita Pizza,16,1
2025-01-23,Thursday,Chicken Curry,16,1
2025-01-23,Thursday,Grilled Salmon,16,8
2025-01-23,Thursday,Beef Burger,16,6
2025-01-23,Thursday,Vegan Wrap,16,4
2025-01-23,Thursday,Eggplant Parmesan,16,5
2025-01-23,Thursday,Pasta Primavera,16,6
2025-01-23,Thursday,Chicken Alfredo,16,2
2025-01-23,Thursday,Spaghetti Bolognese,17,8
2025-01-23,Thursday,Caesar Salad,17,4
2025-01-23,Thursday,Margherita Pizza,17,8
2025-01-23,Thursday,Chicken Curry,17,8
2025-01-23,Thursday,Grilled Salmon,17,5
2025-01-23,Thursday,Beef Burger,17,5
2025-01-23,Thursday,Vegan Wrap,17,1
2025-01-23,Thursday,Eggplant Parmesan,17,4
2025-01-23,Thursday,Pasta Primavera,17,8
2025-01-23,Thursday,Chicken Alfredo,17,3
2025-01-23,Thursday,Spaghetti Bolognese,18,10
2025-01-23,Thursday,Caesar Salad,18,17
2025-01-23,Thursday,Margherita Pizza,18,24
2025-01-23,Thursday,Chicken Curry,18,15
2025-01-23,Thursday,Grilled Salmon,18,15
2025-01-23,Thursday,Beef Burger,18,17
2025-01-23,Thursday,Vegan Wrap,18,16
2025-01-23,Thursday,Eggplant Parmesan,18,11
2025-01-23,Thursday,Pasta Primavera,18,12
2025-01-23,Thursday,Chicken Alfredo,18,10
2025-01-23,Thursday,Spaghetti Bolognese,19,11
2025-01-23,Thursday,Caesar Salad,19,9
2025-01-23,Thursday,Margherita Pizza,19,19
2025-01-23,Thursday,Chicken Curry,19,13
2025-01-23,Thursday,Grilled Salmon,19,17
2025-01-23,Thursday,Beef Burger,19,18
2025-01-23,Thursday,Vegan Wrap,19,23
2025-01-23,Thursday,Eggplant Parmesan,19,10
2025-01-23,Thursday,Pasta Primavera,19,15
2025-01-23,Thursday,Chicken Alfredo,19,22
2025-01-23,Thursday,Spaghetti Bolognese,20,21
2025-01-23,Thursday,Caesar Salad,20,14
2025-01-23,Thursday,Margherita Pizza,20,23
2025-01-23,Thursday,Chicken Curry,20,13
2025-01-23,Thursday,Grilled Salmon,20,8
2025-01-23,Thursday,Beef Burger,20,18
2025-01-23,Thursday,Vegan Wrap,20,15
2025-01-23,Thursday,Eggplant Parmesan,20,8
2025-01-23,Thursday,Pasta Primavera,20,10
2025-01-23,Thursday,Chicken Alfredo,20,22
2025-01-23,Thursday,Spaghetti Bolognese,21,0
2025-01-23,Thursday,Caesar Salad,21,0
2025-01-23,Thursday,Margherita Pizza,21,0
2025-01-23,Thursday,Chicken Curry,21,0
2025-01-23,Thursday,Grilled Salmon,21,0
2025-01-23,Thursday,Beef Burger,21,0
2025-01-23,Thursday,Vegan Wrap,21,0
2025-01-23,Thursday,Eggplant Parmesan,21,0
2025-01-23,Thursday,Pasta Primavera,21,0
2025-01-23,Thursday,Chicken Alfredo,21,0
2025-01-23,Thursday,Spaghetti Bolognese,22,0
2025-01-23,Thursday,Caesar Salad,22,0
2025-01-23,Thursday,Margherita Pizza,22,0
2025-01-23,Thursday,Chicken Curry,22,0
2025-01-23,Thursday,Grilled Salmon,22,0
2025-01-23,Thursday,Beef Burger,22,0
2025-01-23,Thursday,Vegan Wrap,22,0
2025-01-23,Thursday,Eggplant Parmesan,22,0
2025-01-23,Thursday,Pasta Primavera,22,0
2025-01-23,Thursday,Chicken Alfredo,22,0
2025-01-23,Thursday,Spaghetti Bolognese,23,0
2025-01-23,Thursday,Caesar Salad,23,0
2025-01-23,Thursday,Margherita Pizza,23,0
2025-01-23,Thursday,Chicken Curry,23,0
2025-01-23,Thursday,Grilled Salmon,23,0
2025-01-23,Thursday,Beef Burger,23,0
2025-01-23,Thursday,Vegan Wrap,23,0
2025-01-23,Thursday,Eggplant Parmesan,23,0
2025-01-23,Thursday,Pasta Primavera,23,0
2025-01-23,Thursday,Chicken Alfredo,23,0
2025-01-24,Friday,Spaghetti Bolognese,0,0
2025-01-24,Friday,Caesar Salad,0,0
2025-01-24,Friday,Margherita Pizza,0,0
2025-01-24,Friday,Chicken Curry,0,0
2025-01-24,Friday,Grilled Salmon,0,0
2025-01-24,Friday,Beef Burger,0,0
2025-01-24,Friday,Vegan Wrap,0,0
2025-01-24,Friday,Eggplant Parmesan,0,0
2025-01-24,Friday,Pasta Primavera,0,0
2025-01-24,Friday,Chicken Alfredo,0,0
2025-01-24,Friday,Spaghetti Bolognese,1,0
2025-01-24,Friday,Caesar Salad,1,0
2025-01-24,Friday,Margherita Pizza,1,0
2025-01-24,Friday,Chicken Curry,1,0
2025-01-24,Friday,Grilled Salmon,1,0
2025-01-24,Friday,Beef Burger,1,0
2025-01-24,Friday,Vegan Wrap,1,0
2025-01-24,Friday,Eggplant Parmesan,1,0
2025-01-24,Friday,Pasta Primavera,1,0
2025-01-24,Friday,Chicken Alfredo,1,0
2025-01-24,Friday,Spaghetti Bolognese,2,0
2025-01-24,Friday,Caesar Salad,2,0
2025-01-24,Friday,Margherita Pizza,2,0
2025-01-24,Friday,Chicken Curry,2,0
2025-01-24,Friday,Grilled Salmon,2,0
2025-01-24,Friday,Beef Burger,2,0
2025-01-24,Friday,Vegan Wrap,2,0
2025-01-24,Friday,Eggplant Parmesan,2,0
2025-01-24,Friday,Pasta Primavera,2,0
2025-01-24,Friday,Chicken Alfredo,2,0
2025-01-24,Friday,Spaghetti Bolognese,3,0
2025-01-24,Friday,Caesar Salad,3,0
2025-01-24,Friday,Margherita Pizza,3,0
2025-01-24,Friday,Chicken Curry,3,0
2025-01-24,Friday,Grilled Salmon,3,0
2025-01-24,Friday,Beef Burger,3,0
2025-01-24,Friday,Vegan Wrap,3,0
2025-01-24,Friday,Eggplant Parmesan,3,0
2025-01-24,Friday,Pasta Primavera,3,0
2025-01-24,Friday,Chicken Alfredo,3,0
2025-01-24,Friday,Spaghetti Bolognese,4,0
2025-01-24,Friday,Caesar Salad,4,0
2025-01-24,Friday,Margherita Pizza,4,0
2025-01-24,Friday,Chicken Curry,4,0
2025-01-24,Friday,Grilled Salmon,4,0
2025-01-24,Friday,Beef Burger,4,0
2025-01-24,Friday,Vegan Wrap,4,0
2025-01-24,Friday,Eggplant Parmesan,4,0
2025-01-24,Friday,Pasta Primavera,4,0
2025-01-24,Friday,Chicken Alfredo,4,0
2025-01-24,Friday,Spaghetti Bolognese,5,0
2025-01-24,Friday,Caesar Salad,5,0
2025-01-24,Friday,Margherita Pizza,5,0
2025-01-24,Friday,Chicken Curry,5,0
2025-01-24,Friday,Grilled Salmon,5,0
2025-01-24,Friday,Beef Burger,5,0
2025-01-24,Friday,Vegan Wrap,5,0
2025-01-24,Friday,Eggplant Parmesan,5,0
2025-01-24,Friday,Pasta Primavera,5,0
2025-01-24,Friday,Chicken Alfredo,5,0
2025-01-24,Friday,Spaghetti Bolognese,6,0
2025-01-24,Friday,Caesar Salad,6,0
2025-01-24,Friday,Margherita Pizza,6,0
2025-01-24,Friday,Chicken Curry,6,0
2025-01-24,Friday,Grilled Salmon,6,0
2025-01-24,Friday,Beef Burger,6,0
2025-01-24,Friday,Vegan Wrap,6,0
2025-01-24,Friday,Eggplant Parmesan,6,0
2025-01-24,Friday,Pasta Primavera,6,0
2025-01-24,Friday,Chicken Alfredo,6,0
2025-01-24,Friday,Spaghetti Bolognese,7,0
2025-01-24,Friday,Caesar Salad,7,0
2025-01-24,Friday,Margherita Pizza,7,0
2025-01-24,Friday,Chicken Curry,7,0
2025-01-24,Friday,Grilled Salmon,7,0
2025-01-24,Friday,Beef Burger,7,0
2025-01-24,Friday,Vegan Wrap,7,0
2025-01-24,Friday,Eggplant Parmesan,7,0
2025-01-24,Friday,Pasta Primavera,7,0
2025-01-24,Friday,Chicken Alfredo,7,0
2025-01-24,Friday,Spaghetti Bolognese,8,0
2025-01-24,Friday,Caesar Salad,8,0
2025-01-24,Friday,Margherita Pizza,8,0
2025-01-24,Friday,Chicken Curry,8,0
2025-01-24,Friday,Grilled Salmon,8,0
2025-01-24,Friday,Beef Burger,8,0
2025-01-24,Friday,Vegan Wrap,8,0
2025-01-24,Friday,Eggplant Parmesan,8,0
2025-01-24,Friday,Pasta Primavera,8,0
2025-01-24,Friday,Chicken Alfredo,8,0
2025-01-24,Friday,Spaghetti Bolognese,9,7
2025-01-24,Friday,Caesar Salad,9,1
2025-01-24,Friday,Margherita Pizza,9,8
2025-01-24,Friday,Chicken Curry,9,3
2025-01-24,Friday,Grilled Salmon,9,1
2025-01-24,Friday,Beef Burger,9,7
2025-01-24,Friday,Vegan Wrap,9,1
2025-01-24,Friday,Eggplant Parmesan,9,3
2025-01-24,Friday,Pasta Primavera,9,7
2025-01-24,Friday,Chicken Alfredo,9,3
2025-01-24,Friday,Spaghetti Bolognese,10,4
2025-01-24,Friday,Caesar Salad,10,7
2025-01-24,Friday,Margherita Pizza,10,7
2025-01-24,Friday,Chicken Curry,10,2
2025-01-24,Friday,Grilled Salmon,10,8
2025-01-24,Friday,Beef Burger,10,3
2025-01-24,Friday,Vegan Wrap,10,4
2025-01-24,Friday,Eggplant Parmesan,10,1
2025-01-24,Friday,Pasta Primavera,10,1
2025-01-24,Friday,Chicken Alfredo,10,8
2025-01-24,Friday,Spaghetti Bolognese,11,20
2025-01-24,Friday,Caesar Salad,11,15
2025-01-24,Friday,Margherita Pizza,11,14
2025-01-24,Friday,Chicken Curry,11,15
2025-01-24,Friday,Grilled Salmon,11,7
2025-01-24,Friday,Beef Burger,11,15
2025-01-24,Friday,Vegan Wrap,11,10
2025-01-24,Friday,Eggplant Parmesan,11,5
2025-01-24,Friday,Pasta Primavera,11,12
2025-01-24,Friday,Chicken Alfredo,11,7
2025-01-24,Friday,Spaghetti Bolognese,12,18
2025-01-24,Friday,Caesar Salad,12,5
2025-01-24,Friday,Margherita Pizza,12,19
2025-01-24,Friday,Chicken Curry,12,6
2025-01-24,Friday,Grilled Salmon,12,18
2025-01-24,Friday,Beef Burger,12,10
2025-01-24,Friday,Vegan Wrap,12,5
2025-01-24,Friday,Eggplant Parmesan,12,11
2025-01-24,Friday,Pasta Primavera,12,14
2025-01-24,Friday,Chicken Alfredo,12,15
2025-01-24,Friday,Spaghetti Bolognese,13,8
2025-01-24,Friday,Caesar Salad,13,6
2025-01-24,Friday,Margherita Pizza,13,8
2025-01-24,Friday,Chicken Curry,13,16
2025-01-24,Friday,Grilled Salmon,13,20
2025-01-24,Friday,Beef Burger,13,5
2025-01-24,Friday,Vegan Wrap,13,18
2025-01-24,Friday,Eggplant Parmesan,13,6
2025-01-24,Friday,Pasta Primavera,13,9
2025-01-24,Friday,Chicken Alfredo,13,12
2025-01-24,Friday,Spaghetti Bolognese,14,6
2025-01-24,Friday,Caesar Salad,14,8
2025-01-24,Friday,Margherita Pizza,14,8
2025-01-24,Friday,Chicken Curry,14,3
2025-01-24,Friday,Grilled Salmon,14,3
2025-01-24,Friday,Beef Burger,14,7
2025-01-24,Friday,Vegan Wrap,14,7
2025-01-24,Friday,Eggplant Parmesan,14,7
2025-01-24,Friday,Pasta Primavera,14,3
2025-01-24,Friday,Chicken Alfredo,14,7
2025-01-24,Friday,Spaghetti Bolognese,15,1
2025-01-24,Friday,Caesar Salad,15,7
2025-01-24,Friday,Margherita Pizza,15,8
2025-01-24,Friday,Chicken Curry,15,7
2025-01-24,Friday,Grilled Salmon,15,4
2025-01-24,Friday,Beef Burger,15,7
2025-01-24,Friday,Vegan Wrap,15,7
2025-01-24,Friday,Eggplant Parmesan,15,4
2025-01-24,Friday,Pasta Primavera,15,6
2025-01-24,Friday,Chicken Alfredo,15,1
2025-01-24,Friday,Spaghetti Bolognese,16,8
2025-01-24,Friday,Caesar Salad,16,3
2025-01-24,Friday,Margherita Pizza,16,6
2025-01-24,Friday,Chicken Curry,16,5
2025-01-24,Friday,Grilled Salmon,16,7
2025-01-24,Friday,Beef Burger,16,4
2025-01-24,Friday,Vegan Wrap,16,5
2025-01-24,Friday,Eggplant Parmesan,16,2
2025-01-24,Friday,Pasta Primavera,16,4
2025-01-24,Friday,Chicken Alfredo,16,2
2025-01-24,Friday,Spaghetti Bolognese,17,7
2025-01-24,Friday,Caesar Salad,17,6
2025-01-24,Friday,Margherita Pizza,17,8
2025-01-24,Friday,Chicken Curry,17,2
2025-01-24,Friday,Grilled Salmon,17,4
2025-01-24,Friday,Beef Burger,17,2
2025-01-24,Friday,Vegan Wrap,17,2
2025-01-24,Friday,Eggplant Parmesan,17,1
2025-01-24,Friday,Pasta Primavera,17,4
2025-01-24,Friday,Chicken Alfredo,17,4
2025-01-24,Friday,Spaghetti Bolognese,18,19
2025-01-24,Friday,Caesar Salad,18,8
2025-01-24,Friday,Margherita Pizza,18,15
2025-01-24,Friday,Chicken Curry,18,16
2025-01-24,Friday,Grilled Salmon,18,9
2025-01-24,Friday,Beef Burger,18,22
2025-01-24,Friday,Vegan Wrap,18,23
2025-01-24,Friday,Eggplant Parmesan,18,20
2025-01-24,Friday,Pasta Primavera,18,25
2025-01-24,Friday,Chicken Alfredo,18,21
2025-01-24,Friday,Spaghetti Bolognese,19,19
2025-01-24,Friday,Caesar Salad,19,25
2025-01-24,Friday,Margherita Pizza,19,24
2025-01-24,Friday,Chicken Curry,19,24
2025-01-24,Friday,Grilled Salmon,19,8
2025-01-24,Friday,Beef Burger,19,16
2025-01-24,Friday,Vegan Wrap,19,16
2025-01-24,Friday,Eggplant Parmesan,19,8
2025-01-24,Friday,Pasta Primavera,19,18
2025-01-24,Friday,Chicken Alfredo,19,20
2025-01-24,Friday,Spaghetti Bolognese,20,16
2025-01-24,Friday,Caesar Salad,20,17
2025-01-24,Friday,Margherita Pizza,20,24
2025-01-24,Friday,Chicken Curry,20,19
2025-01-24,Friday,Grilled Salmon,20,16
2025-01-24,Friday,Beef Burger,20,15
2025-01-24,Friday,Vegan Wrap,20,19
2025-01-24,Friday,Eggplant Parmesan,20,18
2025-01-24,Friday,Pasta Primavera,20,16
2025-01-24,Friday,Chicken Alfredo,20,11
2025-01-24,Friday,Spaghetti Bolognese,21,0
2025-01-24,Friday,Caesar Salad,21,0
2025-01-24,Friday,Margherita Pizza,21,0
2025-01-24,Friday,Chicken Curry,21,0
2025-01-24,Friday,Grilled Salmon,21,0
2025-01-24,Friday,Beef Burger,21,0
2025-01-24,Friday,Vegan Wrap,21,0
2025-01-24,Friday,Eggplant Parmesan,21,0
2025-01-24,Friday,Pasta Primavera,21,0
2025-01-24,Friday,Chicken Alfredo,21,0
2025-01-24,Friday,Spaghetti Bolognese,22,0
2025-01-24,Friday,Caesar Salad,22,0
2025-01-24,Friday,Margherita Pizza,22,0
2025-01-24,Friday,Chicken Curry,22,0
2025-01-24,Friday,Grilled Salmon,22,0
2025-01-24,Friday,Beef Burger,22,0
2025-01-24,Friday,Vegan Wrap,22,0
2025-01-24,Friday,Eggplant Parmesan,22,0
2025-01-24,Friday,Pasta Primavera,22,0
2025-01-24,Friday,Chicken Alfredo,22,0
2025-01-24,Friday,Spaghetti Bolognese,23,0
2025-01-24,Friday,Caesar Salad,23,0
2025-01-24,Friday,Margherita Pizza,23,0
2025-01-24,Friday,Chicken Curry,23,0
2025-01-24,Friday,Grilled Salmon,23,0
2025-01-24,Friday,Beef Burger,23,0
2025-01-24,Friday,Vegan Wrap,23,0
2025-01-24,Friday,Eggplant Parmesan,23,0
2025-01-24,Friday,Pasta Primavera,23,0
2025-01-24,Friday,Chicken Alfredo,23,0
2025-01-25,Saturday,Spaghetti Bolognese,0,0
2025-01-25,Saturday,Caesar Salad,0,0
2025-01-25,Saturday,Margherita Pizza,0,0
2025-01-25,Saturday,Chicken Curry,0,0
2025-01-25,Saturday,Grilled Salmon,0,0
2025-01-25,Saturday,Beef Burger,0,0
2025-01-25,Saturday,Vegan Wrap,0,0
2025-01-25,Saturday,Eggplant Parmesan,0,0
2025-01-25,Saturday,Pasta Primavera,0,0
2025-01-25,Saturday,Chicken Alfredo,0,0
2025-01-25,Saturday,Spaghetti Bolognese,1,0
2025-01-25,Saturday,Caesar Salad,1,0
2025-01-25,Saturday,Margherita Pizza,1,0
2025-01-25,Saturday,Chicken Curry,1,0
2025-01-25,Saturday,Grilled Salmon,1,0
2025-01-25,Saturday,Beef Burger,1,0
2025-01-25,Saturday,Vegan Wrap,1,0
2025-01-25,Saturday,Eggplant Parmesan,1,0
2025-01-25,Saturday,Pasta Primavera,1,0
2025-01-25,Saturday,Chicken Alfredo,1,0
2025-01-25,Saturday,Spaghetti Bolognese,2,0
2025-01-25,Saturday,Caesar Salad,2,0
2025-01-25,Saturday,Margherita Pizza,2,0
2025-01-25,Saturday,Chicken Curry,2,0
2025-01-25,Saturday,Grilled Salmon,2,0
2025-01-25,Saturday,Beef Burger,2,0
2025-01-25,Saturday,Vegan Wrap,2,0
2025-01-25,Saturday,Eggplant Parmesan,2,0
2025-01-25,Saturday,Pasta Primavera,2,0
2025-01-25,Saturday,Chicken Alfredo,2,0
2025-01-25,Saturday,Spaghetti Bolognese,3,0
2025-01-25,Saturday,Caesar Salad,3,0
2025-01-25,Saturday,Margherita Pizza,3,0
2025-01-25,Saturday,Chicken Curry,3,0
2025-01-25,Saturday,Grilled Salmon,3,0
2025-01-25,Saturday,Beef Burger,3,0
2025-01-25,Saturday,Vegan Wrap,3,0
2025-01-25,Saturday,Eggplant Parmesan,3,0
2025-01-25,Saturday,Pasta Primavera,3,0
2025-01-25,Saturday,Chicken Alfredo,3,0
2025-01-25,Saturday,Spaghetti Bolognese,4,0
2025-01-25,Saturday,Caesar Salad,4,0
2025-01-25,Saturday,Margherita Pizza,4,0
2025-01-25,Saturday,Chicken Curry,4,0
2025-01-25,Saturday,Grilled Salmon,4,0
2025-01-25,Saturday,Beef Burger,4,0
2025-01-25,Saturday,Vegan Wrap,4,0
2025-01-25,Saturday,Eggplant Parmesan,4,0
2025-01-25,Saturday,Pasta Primavera,4,0
2025-01-25,Saturday,Chicken Alfredo,4,0
2025-01-25,Saturday,Spaghetti Bolognese,5,0
2025-01-25,Saturday,Caesar Salad,5,0
2025-01-25,Saturday,Margherita Pizza,5,0
2025-01-25,Saturday,Chicken Curry,5,0
2025-01-25,Saturday,Grilled Salmon,5,0
2025-01-25,Saturday,Beef Burger,5,0
2025-01-25,Saturday,Vegan Wrap,5,0
2025-01-25,Saturday,Eggplant Parmesan,5,0
2025-01-25,Saturday,Pasta Primavera,5,0
2025-01-25,Saturday,Chicken Alfredo,5,0
2025-01-25,Saturday,Spaghetti Bolognese,6,0
2025-01-25,Saturday,Caesar Salad,6,0
2025-01-25,Saturday,Margherita Pizza,6,0
2025-01-25,Saturday,Chicken Curry,6,0
2025-01-25,Saturday,Grilled Salmon,6,0
2025-01-25,Saturday,Beef Burger,6,0
2025-01-25,Saturday,Vegan Wrap,6,0
2025-01-25,Saturday,Eggplant Parmesan,6,0
2025-01-25,Saturday,Pasta Primavera,6,0
2025-01-25,Saturday,Chicken Alfredo,6,0
2025-01-25,Saturday,Spaghetti Bolognese,7,0
2025-01-25,Saturday,Caesar Salad,7,0
2025-01-25,Saturday,Margherita Pizza,7,0
2025-01-25,Saturday,Chicken Curry,7,0
2025-01-25,Saturday,Grilled Salmon,7,0
2025-01-25,Saturday,Beef Burger,7,0
2025-01-25,Saturday,Vegan Wrap,7,0
2025-01-25,Saturday,Eggplant Parmesan,7,0
2025-01-25,Saturday,Pasta Primavera,7,0
2025-01-25,Saturday,Chicken Alfredo,7,0
2025-01-25,Saturday,Spaghetti Bolognese,8,0
2025-01-25,Saturday,Caesar Salad,8,0
2025-01-25,Saturday,Margherita Pizza,8,0
2025-01-25,Saturday,Chicken Curry,8,0
2025-01-25,Saturday,Grilled Salmon,8,0
2025-01-25,Saturday,Beef Burger,8,0
2025-01-25,Saturday,Vegan Wrap,8,0
2025-01-25,Saturday,Eggplant Parmesan,8,0
2025-01-25,Saturday,Pasta Primavera,8,0
2025-01-25,Saturday,Chicken Alfredo,8,0
2025-01-25,Saturday,Spaghetti Bolognese,9,5
2025-01-25,Saturday,Caesar Salad,9,6
2025-01-25,Saturday,Margherita Pizza,9,5
2025-01-25,Saturday,Chicken Curry,9,8
2025-01-25,Saturday,Grilled Salmon,9,2
2025-01-25,Saturday,Beef Burger,9,1
2025-01-25,Saturday,Vegan Wrap,9,4
2025-01-25,Saturday,Eggplant Parmesan,9,6
2025-01-25,Saturday,Pasta Primavera,9,4
2025-01-25,Saturday,Chicken Alfredo,9,1
2025-01-25,Saturday,Spaghetti Bolognese,10,2
2025-01-25,Saturday,Caesar Salad,10,5
2025-01-25,Saturday,Margherita Pizza,10,7
2025-01-25,Saturday,Chicken Curry,10,8
2025-01-25,Saturday,Grilled Salmon,10,5
2025-01-25,Saturday,Beef Burger,10,7
2025-01-25,Saturday,Vegan Wrap,10,2
2025-01-25,Saturday,Eggplant Parmesan,10,2
2025-01-25,Saturday,Pasta Primavera,10,4
2025-01-25,Saturday,Chicken Alfredo,10,8
2025-01-25,Saturday,Spaghetti Bolognese,11,7
2025-01-25,Saturday,Caesar Salad,11,9
2025-01-25,Saturday,Margherita Pizza,11,17
2025-01-25,Saturday,Chicken Curry,11,10
2025-01-25,Saturday,Grilled Salmon,11,11
2025-01-25,Saturday,Beef Burger,11,6
2025-01-25,Saturday,Vegan Wrap,11,8
2025-01-25,Saturday,Eggplant Parmesan,11,13
2025-01-25,Saturday,Pasta Primavera,11,9
2025-01-25,Saturday,Chicken Alfredo,11,10
2025-01-25,Saturday,Spaghetti Bolognese,12,14
2025-01-25,Saturday,Caesar Salad,12,5
2025-01-25,Saturday,Margherita Pizza,12,15
2025-01-25,Saturday,Chicken Curry,12,13
2025-01-25,Saturday,Grilled Salmon,12,7
2025-01-25,Saturday,Beef Burger,12,19
2025-01-25,Saturday,Vegan Wrap,12,16
2025-01-25,Saturday,Eggplant Parmesan,12,18
2025-01-25,Saturday,Pasta Primavera,12,19
2025-01-25,Saturday,Chicken Alfredo,12,18
2025-01-25,Saturday,Spaghetti Bolognese,13,6
2025-01-25,Saturday,Caesar Salad,13,16
2025-01-25,Saturday,Margherita Pizza,13,18
2025-01-25,Saturday,Chicken Curry,13,19
2025-01-25,Saturday,Grilled Salmon,13,13
2025-01-25,Saturday,Beef Burger,13,5
2025-01-25,Saturday,Vegan Wrap,13,20
2025-01-25,Saturday,Eggplant Parmesan,13,19
2025-01-25,Saturday,Pasta Primavera,13,11
2025-01-25,Saturday,Chicken Alfredo,13,15
2025-01-25,Saturday,Spaghetti Bolognese,14,5
2025-01-25,Saturday,Caesar Salad,14,1
2025-01-25,Saturday,Margherita Pizza,14,5
2025-01-25,Saturday,Chicken Curry,14,2
2025-01-25,Saturday,Grilled Salmon,14,4
2025-01-25,Saturday,Beef Burger,14,5
2025-01-25,Saturday,Vegan Wrap,14,7
2025-01-25,Saturday,Eggplant Parmesan,14,6
2025-01-25,Saturday,Pasta Primavera,14,8
2025-01-25,Saturday,Chicken Alfredo,14,3
2025-01-25,Saturday,Spaghetti Bolognese,15,4
2025-01-25,Saturday,Caesar Salad,15,8
2025-01-25,Saturday,Margherita Pizza,15,1
2025-01-25,Saturday,Chicken Curry,15,3
2025-01-25,Saturday,Grilled Salmon,15,5
2025-01-25,Saturday,Beef Burger,15,7
2025-01-25,Saturday,Vegan Wrap,15,1
2025-01-25,Saturday,Eggplant Parmesan,15,5
2025-01-25,Saturday,Pasta Primavera,15,2
2025-01-25,Saturday,Chicken Alfredo,15,8
2025-01-25,Saturday,Spaghetti Bolognese,16,7
2025-01-25,Saturday,Caesar Salad,16,5
2025-01-25,Saturday,Margherita Pizza,16,7
2025-01-25,Saturday,Chicken Curry,16,4
2025-01-25,Saturday,Grilled Salmon,16,7
2025-01-25,Saturday,Beef Burger,16,6
2025-01-25,Saturday,Vegan Wrap,16,1
2025-01-25,Saturday,Eggplant Parmesan,16,4
2025-01-25,Saturday,Pasta Primavera,16,3
2025-01-25,Saturday,Chicken Alfredo,16,2
2025-01-25,Saturday,Spaghetti Bolognese,17,3
2025-01-25,Saturday,Caesar Salad,17,6
2025-01-25,Saturday,Margherita Pizza,17,1
2025-01-25,Saturday,Chicken Curry,17,2
2025-01-25,Saturday,Grilled Salmon,17,6
2025-01-25,Saturday,Beef Burger,17,7
2025-01-25,Saturday,Vegan Wrap,17,7
2025-01-25,Saturday,Eggplant Parmesan,17,1
2025-01-25,Saturday,Pasta Primavera,17,3
2025-01-25,Saturday,Chicken Alfredo,17,5
2025-01-25,Saturday,Spaghetti Bolognese,18,15
2025-01-25,Saturday,Caesar Salad,18,21
2025-01-25,Saturday,Margherita Pizza,18,23
2025-01-25,Saturday,Chicken Curry,18,14
2025-01-25,Saturday,Grilled Salmon,18,25
2025-01-25,Saturday,Beef Burger,18,9
2025-01-25,Saturday,Vegan Wrap,18,20
2025-01-25,Saturday,Eggplant Parmesan,18,22
2025-01-25,Saturday,Pasta Primavera,18,19
2025-01-25,Saturday,Chicken Alfredo,18,14
2025-01-25,Saturday,Spaghetti Bolognese,19,21
2025-01-25,Saturday,Caesar Salad,19,14
2025-01-25,Saturday,Margherita Pizza,19,19
2025-01-25,Saturday,Chicken Curry,19,16
2025-01-25,Saturday,Grilled Salmon,19,12
2025-01-25,Saturday,Beef Burger,19,15
2025-01-25,Saturday,Vegan Wrap,19,22
2025-01-25,Saturday,Eggplant Parmesan,19,18
2025-01-25,Saturday,Pasta Primavera,19,20
2025-01-25,Saturday,Chicken Alfredo,19,17
2025-01-25,Saturday,Spaghetti Bolognese,20,15
2025-01-25,Saturday,Caesar Salad,20,24
2025-01-25,Saturday,Margherita Pizza,20,21
2025-01-25,Saturday,Chicken Curry,20,9
2025-01-25,Saturday,Grilled Salmon,20,14
2025-01-25,Saturday,Beef Burger,20,23
2025-01-25,Saturday,Vegan Wrap,20,9
2025-01-25,Saturday,Eggplant Parmesan,20,20
2025-01-25,Saturday,Pasta Primavera,20,15
2025-01-25,Saturday,Chicken Alfredo,20,19
2025-01-25,Saturday,Spaghetti Bolognese,21,0
2025-01-25,Saturday,Caesar Salad,21,0
2025-01-25,Saturday,Margherita Pizza,21,0
2025-01-25,Saturday,Chicken Curry,21,0
2025-01-25,Saturday,Grilled Salmon,21,0
2025-01-25,Saturday,Beef Burger,21,0
2025-01-25,Saturday,Vegan Wrap,21,0
2025-01-25,Saturday,Eggplant Parmesan,21,0
2025-01-25,Saturday,Pasta Primavera,21,0
2025-01-25,Saturday,Chicken Alfredo,21,0
2025-01-25,Saturday,Spaghetti Bolognese,22,0
2025-01-25,Saturday,Caesar Salad,22,0
2025-01-25,Saturday,Margherita Pizza,22,0
2025-01-25,Saturday,Chicken Curry,22,0
2025-01-25,Saturday,Grilled Salmon,22,0
2025-01-25,Saturday,Beef Burger,22,0
2025-01-25,Saturday,Vegan Wrap,22,0
2025-01-25,Saturday,Eggplant Parmesan,22,0
2025-01-25,Saturday,Pasta Primavera,22,0
2025-01-25,Saturday,Chicken Alfredo,22,0
